Company_A_ID,Company_A_Name,Company_B_ID,Company_B_Name,Similarity_Score
44665,Jalios,8904,Jalios,0.9999999999999994
44723,Biscuits Bouvard,215979,Biscuits Bouvard,0.9999999999999998
44744,UPM,212591,UPM,1.0
44785,Highways England,194016,Highways England,0.9999999999999999
44807,rouaixgroupe.fr,308543,Rouaix Groupe,0.8602127815599422
44968,LE PAIN QUOTIDIEN,21933,Le Pain Quotidien,0.8587827266203589
44995,Astek,207353,ASTEK,1.0
45006,Voyageurs du Monde,334019,Voyageurs du Monde,0.9999999999999997
45104,Cuisines AvivA,204871,Cuisines Aviva,0.9999999999999999
45148,SETEC,71086,SETEC,0.9999999999999999
45185,Cylad Consulting,11266,Cylad Consulting,1.0000000000000007
45194,froidgoupil.com,45194,froidgoupil.com,0.9999999999999997
45302,Shapr,9651,Shapr,1.0
45348,OVH LTD,18711,OVH LTD,1.0
45404,i-Particuliers,307140,i-Particuliers,0.9999999999999996
45407,NXP Software,10758,NXP Software,1.0000000000000004
45432,Keycoopt,221505,KEYCOOPT,0.9999999999999999
45467,Clugston Construction Limited,219948,Clugston Group Limited,0.8247897856083226
45468,Class'croute,308964,Class'croute,0.9999999999999997
45515,l acoustics,307693,L-Acoustics,1.0
45532,Bannerman Security,10173,Bannerman Security,1.0000000000000002
45544,Rogers Capital,199201,Rogers Capital,0.9999999999999999
45674,Keria Luminaires,218083,Keria Luminaires,1.0000000000000002
45732,SOS Oxygene,218077,SOS Oxygene,0.9999999999999998
45748,CHANTAL BAUDRON SAS,10941,CHANTAL BAUDRON SAS,0.9999999999999997
45803,Cuisine Plus,308908,Cuisine Plus,0.9999999999999996
45893,Groupama immobilier,221492,Groupama immobilier,0.9999999999999999
46026,ALGAIA,222139,ALGAIA,0.8189229976723335
46049,Bcha,196460,BCHA,0.9999999999999999
46158,Nexter Group,46158,Nexter Group,0.9999999999999996
46218,Dhatim,228288,Dhatim,0.9999999999999998
46224,Mazeberry,11562,Mazeberry,0.8208465252729626
46281,OVH,46281,OVH,1.0
46311,Addict Mobile,195799,Addict Mobile,0.8933922078385189
46318,Vivarte,203454,VIVARTE,1.0
46350,AP-HP,46080,AP-HP,1.0000000000000002
46391,OVH LTD,46391,OVH LTD,1.0000000000000002
46405,Banque Populaire,13878,Banque Populaire,1.0000000000000002
46442,Banque Privée Espirito Santo SA,225558,BANQUE PRIVEE ESPIRITO SANTO SA,0.9793841309768824
46534,EIGHT ADVISORY,46534,EIGHT ADVISORY,0.9999999999999992
46594,Covéa,246676,Covéa,0.9999999999999999
46724,Valora Holding AG,221947,Valora Holding AG,0.9999999999999999
46815,Voyages-sncf.com,232893,Voyages-sncf.com,1.0000000000000002
46844,OVH LTD,30550,OVH LTD,0.9999999999999994
46912,OVH LTD,46912,OVH LTD,1.0
46948,De Montfort University (DMU),219838,De Montfort University,0.8651354242419401
46952,Bpifrance,11174,Bpifrance,1.0
47065,Axione,230889,Axione,0.9999999999999999
47069,Bimba Y Lola,47069,Bimba Y Lola,1.0000000000000002
47080,Cedexis,231492,Cedexis,1.0000000000000002
47387,Groupe MTA,301912,le Groupe MTA,0.9485504912212046
47389,Orlane,9648,Orlane,1.0000000000000002
47517,"""WW International",305137,"""WW International",0.9999999999999993
47598,L'Oréal,20674,L'Oréal,1.0
47600,ifpa-formation.com,306082,IFPA Formation,0.8395211060192473
47654,addmedica,223384,Add Medica,1.0000000000000002
47699,Credit Agricole Du Centre Ouest,47699,Credit Agricole Du Centre Ouest,0.9999999999999997
47725,S&P GLOBAL LTD.,46109,S&P Global,0.8049795782733333
47727,Bureau Veritas,249556,Bureau Veritas,1.0
47862,PRO BTP Groupe,47862,PRO BTP Groupe,1.0
47875,PALO IT,188667,PALO IT,0.9999999999999994
47892,Inditex,78153,INDITEX,1.0
47976,Cleany,10186,Cleany,0.9999999999999999
47980,GROUPAMA,47980,GROUPAMA,1.0
48030,WeWork,231023,WeWork,1.0000000000000002
48190,Malherbe Paris,176774,Malherbe Paris,0.9999999999999998
48218,INEAT Group,48218,INEAT Group,0.9999999999999996
48258,Comet,229172,Comet,1.0
48344,QUICKSIGN,48344,QUICKSIGN,1.0
48347,Groupe Caisse d'Epargne,15313,Groupe Caisse d'Epargne,1.0000000000000002
48398,Intespace,48398,Intespace,0.9999999999999999
48649,Trace One,211737,Trace One,1.0
48657,Niji,48657,Niji,0.9999999999999997
48714,padam.io,10302,padam.io,1.0000000000000004
48751,Sapphire Systems,213179,Sapphire Systems Ltd,0.9002699179860809
48782,L'École de design Nantes Atlantique,198097,L'École de design Nantes Atlantique,1.0
48818,Groupe Beaumanoir,48818,Groupe Beaumanoir,0.9999999999999999
48828,The Planning Inspectorate,48828,The Planning Inspectorate,0.9999999999999994
48923,Stuart,48923,Stuart,1.0000000000000002
48950,RYMAN LIMITED,223944,Ryman Limited,0.9999999999999997
49008,Groupe Suppléance,306953,Groupe Suppleance,0.8540155640164254
49039,Burton's Biscuit Company,214299,Burton's Biscuit Company,1.0000000000000004
49106,Synchrotron SOLEIL,49106,Synchrotron SOLEIL,1.0
49123,CarGo Location,334151,CarGo Location,1.0
49130,Banque Populaire,218984,Banque Populaire,0.9999999999999999
49152,Lomaco,308884,Lomaco,1.0
49200,Engie,265053,Engie,1.0000000000000004
49241,Gumtree.com Limited,192758,Gumtree.com Limited,0.9999999999999998
49257,Mango,250710,Mango,1.0
49260,Century 21,49260,Century 21,1.0000000000000002
49302,Digitaleo,226449,Digitaleo,0.9999999999999998
49329,Charles Taylor Plc,196995,Charles Taylor plc,1.0
49340,Coin Street Community Builders,212490,Coin Street Community Builders,0.9999999999999999
49386,Printemps,18965,Printemps,0.9999999999999997
49417,Innolink,217154,Innolink,0.9999999999999999
49651,SEGULA Technologies,210576,Segula Technologies,1.0
49681,SMAVoile,49681,SMAVoile,0.9999999999999998
49697,Lagardère Sports,49697,Lagardère Sports,0.9999999999999994
49730,Barri√®re,196207,Barrière,0.9999999999999998
49734,Delpeyrat,303334,Delpeyrat,1.0
49797,Costa Coffee France,172401,Costa Coffee,0.8808564097869463
49821,KPMG Norway,26794,KPMG Norway,0.843998335596415
49861,42 Artificial Intelligence,49861,42 Artificial Intelligence,1.0
49890,Northamptonshire County Council,186531,Northamptonshire County Council,0.8961160777128766
49936,Groupe Esus,301535,Esus,0.8738919306166868
49961,FHF,9699,FHF,1.0000000000000002
50256,LeasePlan Corporation,50256,LeasePlan Corporation,0.9999999999999998
50304,Air Liquide,50304,Air Liquide,0.9999999999999997
50419,Marriott International Inc,12666,Marriott International Inc.,0.8527837086017657
50451,Legalstart,302114,Legalstart,1.0000000000000002
50504,KPMG Norway,26794,KPMG Norway,1.0
50551,Airswift,189150,Airswift,0.9999999999999998
50606,MAZARS,50606,MAZARS,0.9999999999999999
50609,Abingdon and Witney College,202838,Abingdon & Witney College,0.9217507772217239
50807,Axiome Associes,304784,Axiome Associés,0.9150996444617117
50832,Talan,50832,Talan,0.9999999999999999
50844,Asco,93193,ASCO,0.9999999999999999
50847,Bordeaux,187667,Bordeaux,0.9999999999999999
50955,Compagnie des Alpes,250268,Compagnie des Alpes,0.8806132057190292
50999,Caissin,10025,Caissin,0.9999999999999997
51058,HellermannTyton United Kingdom,189678,Hellermann Tyton United Kingdom,0.8418844783006028
51059,La Halle,208555,La Halle,0.9999999999999997
51100,Secours Catholique,198914,Secours Catholique,0.8371461531343529
51127,Effilab,9875,Effilab,1.0000000000000002
51210,"""Information Resources",189049,"""Information Resources",1.0
51284,FABERNOVEL,51284,FABERNOVEL,1.0
51366,El Corte Ingles Seguros,51366,El Corte Ingles Seguros,1.0000000000000002
51663,Groupe Pomona,51663,Groupe Pomona,0.9999999999999998
51697,Radley College,210264,Radley College,0.9999999999999998
51725,Université Paris-Saclay,9468,Université Paris-Saclay,0.9999999999999993
51856,GO Sport France,41498,GO Sport France,0.9999999999999999
52009,FollowAnalytics,387784,Follow Analytics,1.0
52048,Pricemoov,229823,Pricemoov,1.0000000000000002
52052,Mediatice,204785,Mediatice,1.0
52211,sodiaal union,52211,sodiaal union,0.9999999999999999
52222,Sussex Partnership NHS Foundation Trust,226580,Sussex Partnership NHS Foundation Trust,0.9259810070505844
52251,SOCOTEC France,207820,SOCOTEC France,1.0000000000000002
52260,NRJ,52260,NRJ,0.9999999999999997
52265,Ÿnsect,9735,Ynsect,0.9729871967211694
52302,Algolia,52302,Algolia,1.0000000000000002
52324,AUDITOIRE,52324,AUDITOIRE,1.0
52530,PYCOGROUP,52530,PYCOGROUP,1.0
52563,42 Consulting Groupe,219903,42 Consulting Groupe,1.0000000000000002
52638,Club Med,52638,Club Med,0.9999999999999994
52658,MacAnders,11804,MacAnders,1.0000000000000004
52667,KIABI,170960,KIABI,0.9999999999999999
52690,Maximo SAS,309034,Maximo SAS,1.0000000000000002
52726,Student Loans Company,52726,Student Loans Company,1.0000000000000004
52751,aladom,10330,aladom,0.9999999999999997
52752,Jifmar Offshore Services,305531,Jifmar Offshore Services,1.0000000000000002
52801,Vienna House,183702,Vienna House,1.0000000000000002
52902,BAE Systems AB,29992,BAE Systems,0.8706970937675342
52940,Oxford Instruments,184962,Oxford Instruments,1.0000000000000002
53026,ID Logistics,53026,ID Logistics,0.9999999999999997
53031,OCTO Technology,53031,OCTO Technology,1.0
53043,Meetic,53043,Meetic,0.9999999999999999
53405,Sonovision Group,198770,Sonovision Group,0.9999999999999993
53407,Mibelle Group,196218,Mibelle Group,0.9999999999999999
53423,GALEC,173397,Galec,1.0000000000000002
53494,lonlay-finance.fr,305761,lonlay-finance.fr,0.9999999999999999
53594,CITADIUM,185360,CITADIUM,1.0000000000000002
53604,Procsea SA,305133,Procsea SA,0.9999999999999999
53654,Groupe Berto,53654,Groupe Berto,1.0
53805,Pernod Ricard,53805,Pernod Ricard,1.0000000000000002
53829,Four Seasons Hotels,53829,Four Seasons Hotels,1.0000000000000002
53839,Ravensburger,213454,Ravensburger,1.0000000000000002
53874,Grant Thornton France,179037,Grant Thornton,0.8136602548649554
54015,TUNE,387224,TUNE,1.0000000000000002
54054,Randstad Sourceright,200456,randstadsourceright,0.8179979030618224
54363,Primis.,187934,Primis,0.9999999999999997
54506,Cuisines AvivA,36530,Cuisines AvivA,0.9999999999999998
54534,Dentsu Aegis Network,54534,Dentsu Aegis Network,1.0000000000000002
54549,Cotton Traders,189814,Cotton Traders,0.8006817416804245
54671,Capio,217689,Capio,0.9999999999999998
54930,BROTHER FRANCE,11137,BROTHER FRANCE,0.9999999999999998
54955,SKEMA Business School,54955,SKEMA Business School,0.9999999999999998
55110,Worldline,214898,Worldline,0.9999999999999999
55181,Credit Foncier Immobilier,303743,Crédit Foncier Immobilier,0.9373926986410761
55223,API Restauration,55223,API Restauration,0.9999999999999999
55246,L'Assurance retraite,55246,L'Assurance retraite,1.0
55374,Eurogroup Consulting,193733,Eurogroup Consulting,0.9052456679071101
55447,Michel Creuzot,210254,Michel Creuzot,0.9999999999999996
55461,Good Goût,9304,Good Goût,0.9999999999999998
55467,Mydral,195894,MYDRAL,1.0000000000000002
55505,HSBC,55505,HSBC,1.0
55670,CO-EFFICIENCE,301948,CO-EFFICIENCE,1.0000000000000002
55685,Alcyon,307658,Alcyon,0.9999999999999999
55705,Caisse d'Epargne CEPAC,55705,Caisse d'Epargne CEPAC,1.0000000000000002
55866,Gérard Bertrand,218823,Gérard Bertrand,0.9999999999999997
55896,Enercoop,165002,Enercoop,1.0000000000000002
55910,wavy.fr,11294,wavy.fr,1.0
55916,Renault,55916,Renault,0.9999999999999999
55937,Allianz,55937,Allianz,1.0
55938,Oil & Gas UK,195211,Oil & Gas UK,1.0000000000000002
55949,Otelo,306961,Otelo,0.9999999999999997
55982,World Med Assistance,10334,World Med Assistance,1.0000000000000002
55985,Tharios,8634,Tharios,0.9999999999999999
56066,Cinaps,200866,CINAPS,0.9999999999999997
56079,SanteVet,9160,SanteVet,1.0
56154,IPLine,306180,IPLine,0.9999999999999997
56314,Sunrise Communications AG,195632,Sunrise Communications AG,1.0000000000000002
56377,Arval,213915,Arval,0.9999999999999999
56482,QuiToque,56482,QuiToque,0.9999999999999996
56570,Millesima SA,164169,Millesima Sa,0.9999999999999993
56719,KPMG Crimsonwing,56719,KPMG Crimsonwing,0.9999999999999997
56744,Brown Brothers Harriman,56744,Brown Brothers Harriman,0.9999999999999997
56755,TRAXENS,56755,TRAXENS,1.0000000000000002
56804,OVH LTD,18711,OVH LTD,1.0
56858,France Télévisions,56858,France Télévisions,0.9999999999999998
56862,AppScho,213096,AppScho,0.9999999999999999
56876,Air Liquide,56876,Air Liquide,1.0000000000000002
56946,LANVIN,56946,LANVIN,1.0000000000000004
57051,Exton Consulting,195210,Exton Consulting,0.9999999999999999
57069,CCLD Recrutement,187863,CCLD Recrutement,1.0
57087,AntemetA,177781,Antemeta,0.9999999999999994
57135,"""Intercom",70015,"""Intercom",0.9999999999999999
57197,Groupe Caisse d'Epargne,15313,Groupe Caisse d'Epargne,1.0000000000000002
57207,THE COCA-COLA COMPANY,57207,THE COCA-COLA COMPANY,0.9999999999999997
57294,Cashpad,231738,Cashpad,1.0
57316,The Adecco Group,251465,The Adecco Group,0.9999999999999996
57350,Gecina,304912,Gecina,0.9999999999999999
57391,Stokomani,104956,STOKOMANI,0.9999999999999997
57398,Infopro Digital,57398,Infopro Digital,0.9999999999999997
57437,altima,235371,altima,0.9999999999999998
57502,san marina,57502,san marina,0.9999999999999999
57534,RestoFlash,11291,RestoFlash,0.9999999999999998
57575,KPMG Switzerland,57575,KPMG Switzerland,0.9999999999999998
57711,SeaBird,218344,SeaBird,0.9999999999999998
57743,AXA Corporate Solutions,197670,AXA Corporate Solutions,0.9999999999999997
57837,Chronopost,94576,Chronopost,0.9999999999999999
57886,Europ Assistance France,57886,Europ Assistance France,1.0
57903,JoJo Maman Bebe Ltd,193064,JoJo Maman Bebe Ltd,1.0
57962,Meteojob,302938,Meteojob,0.9999999999999998
57968,StepStone GmbH,301315,StepStone GmbH,1.0000000000000002
57997,Open Classrooms,57997,Open Classrooms,1.0
58003,Volkswagen Group France,58003,Volkswagen Group France,0.9999999999999996
58066,FMC Technologies,227099,FMC Technologies,0.9999999999999998
58224,Doctolib,67320,Doctolib,1.0000000000000002
58389,Hardis Group,31848,Hardis Group,0.9999999999999994
58397,Groupe EOLEN,304513,Eolen,0.8322704040761376
58435,Loro Piana,195221,Loro Piana,0.9999999999999996
58466,Deloitte,58466,Deloitte,1.0
58555,Cecurity.com,10097,Cecurity.com,0.9999999999999998
58561,EDELVI,305662,EDELVI,0.9999999999999998
58565,AKSIS,204018,AKSIS,0.9999999999999996
58706,NOCIBE,78311,NOCIBE,1.0
58737,Prison Advice And Care Trust (pact),214393,Prison Advice and Care Trust (Pact),0.9999999999999999
58746,Vizir,231650,Vizir,0.9999999999999993
58765,FAUCHON,20199,FAUCHON,0.9999999999999998
58836,Deliveroo,11832,Deliveroo,1.0000000000000002
58956,EXL,214062,EXL,1.0
59130,COMAP,203847,COMAP,0.9999999999999998
59139,Lucibel,172139,Lucibel,0.9173825515824898
59232,Mazars,59232,Mazars,1.0
59241,Zendesk,313651,Zendesk,1.0
59251,Stanley Robotics,181879,Stanley Robotics,0.8023092845895519
59260,AXA Banque,59260,AXA Banque,1.0000000000000002
59280,Ashford Borough Council,196427,Ashford Borough Council,0.9999999999999999
59294,Pedretti,305179,Pedretti,0.9999999999999997
59297,L'Oréal,20674,L'Oréal,1.0
59323,Showroomprive.com,262488,Showroomprive.com,0.9999999999999999
59344,DELANE SI,305698,Delane SI,0.9999999999999997
59356,Eudonet,24966,Eudonet,0.9999999999999993
59373,Exalog,306295,Exalog,0.9999999999999996
59430,Nokia,249866,Nokia,0.9999999999999999
59444,Autograf,11737,Autograf,1.0
59512,Kapsch,218363,Kapsch,1.0000000000000007
59520,ATS Ingénierie / EMIGE,223967,ATS Ingénierie / EMIGE,0.9999999999999996
59557,The Fork,218908,The Fork,1.0000000000000004
59604,Onepark,9360,Onepark,1.0
59696,QUIBLIER CONSEIL,315844,QUIBLIER CONSEIL,0.9999999999999992
59895,DEGRENNE,59895,DEGRENNE,1.0
60050,BNP Paribas,60050,BNP Paribas,1.0
60139,Maison Landemaine,308328,Maison Landemaine,0.8368497614744891
60150,zettafox,11587,zettafox,0.9999999999999994
60268,Uneo,60268,Uneo,0.9999999999999999
60276,ARMATIS CENTRE,60276,ARMATIS CENTRE,0.9999999999999997
60311,University of Birmingham,221605,University of Birmingham,0.9999999999999998
60417,"""Marriott International",10249,"""Marriott International",0.9999999999999998
60471,Keyrus,60471,Keyrus,0.9999999999999997
60505,LDLC,206943,LDLC,1.0
60561,iDTGV,226994,iDTGV,0.9999999999999993
60605,Natixis,60605,Natixis,1.0
60665,BoConcept A/S,193431,BoConcept,0.8082418852887088
60687,ADventori,172421,ADventori,0.8648535654604776
60708,CTN FRANCE,190925,CTN France,0.9999999999999999
60752,FORSTAFF,190614,FORSTAFF,1.0000000000000002
60830,Scrapinghub,220289,Scrapinghub,0.9999999999999993
60843,ForgeRock,189521,ForgeRock,1.0000000000000002
60866,Groupe NICOLLIN,60866,Groupe NICOLLIN,0.9999999999999998
60960,Marmiton,9276,Marmiton,1.0
60969,SoftFluent,60969,SoftFluent,0.9999999999999998
60973,Bolloré,60973,Bolloré,1.0000000000000002
61024,Christies Inc.,191847,Christies,0.8291152150505295
61058,MCS Groupe,206785,MCS GROUPE,1.0000000000000002
61283,NXP Semiconductors,61283,NXP Semiconductors,1.0000000000000007
61374,KPMG Finland,13474,KPMG Finland,1.0000000000000002
61460,France Diplomacy,61460,France Diplomacy,1.0000000000000004
61486,EFINOR,308395,Efinor -,0.9999999999999998
61549,Racing 92,8945,Racing 92,0.9999999999999999
61575,Hasbro,192321,Hasbro,0.9999999999999998
61608,NellArmonia,61608,NellArmonia,0.9999999999999996
61647,Figaro Medias,61647,Figaro Medias,0.9999999999999998
61692,Bureau Vallee,412067,BUREAU VALLEE,0.9999999999999998
61701,Asiance,209736,Asiance,0.9999999999999997
61774,Eiffage,9412,Eiffage,0.9999999999999997
61777,De Graët Consulting Inc.,206883,De Graët Consulting Inc.,0.9999999999999997
61792,Eilakaisla,188874,Eilakaisla,0.9999999999999998
61849,Magellan Consulting,11817,Magellan Consulting,1.0000000000000002
61861,ATECNA,61861,ATECNA,0.9999999999999998
61906,Scania,198301,Scania,0.9999999999999999
61939,Manuvo,11686,Manuvo,0.9999999999999996
61988,OVH LTD,30550,OVH LTD,0.9999999999999994
61994,Global Student Accommodation UK Ltd,186954,Global Student Accommodation UK Ltd,0.9999999999999996
62030,"""Pivotal",62030,"""Pivotal",1.0
62071,GMP ATIM Technologies,218364,GMP ATIM Technologies,1.0
62149,Theodo UK,231785,Theodo,0.8481546764581854
62172,TWIN SOLUTIONS,9308,TWIN SOLUTIONS,0.9999999999999997
62194,Axys Consultants,180819,Axys Consultants,0.9503095508634607
62242,euralis.com,250740,euralis.com,1.0
62334,YVON MAU,223951,YVON MAU,1.0000000000000002
62389,Groupe Pizzorno Environnement SA,204223,Groupe Pizzorno Environnement SA,0.9999999999999997
62476,Stephenson Harwood,225275,Stephenson Harwood LLP,0.9015243828902347
62495,Connective,205474,Connective,1.0000000000000002
62593,Sculpteo,301950,Sculpteo,1.0
62610,"""DIAGEO NORTH AMERICA ",62610,"""DIAGEO NORTH AMERICA ",1.0
62620,Shiseido,62620,Shiseido,1.0
62636,Toys R Us,62636,Toys R Us,0.9999999999999999
62640,CEETRUS,62640,CEETRUS,1.0
62740,Bilendi SA,62740,Bilendi SA,1.0000000000000004
62784,Groupe Moving,187454,Groupe Moving,0.9999999999999997
62842,CarBoat Media,180374,Groupe Carboat Media,0.8942270370791687
62895,MOZAIK RH,62895,MOZAIK RH,0.9999999999999993
63141,EuroWin Consulting Group,185056,Eurowin Consulting Group,1.0000000000000004
63150,Sudpresse,196741,Sudpresse,1.0
63195,CPME Paris,11644,CPME Paris,0.9999999999999998
63277,ManoMano,63277,ManoMano,0.9999999999999999
63300,SOGEC Groupe,303195,SOGEC Groupe,0.9999999999999998
63346,Westcon Group,194358,WESTCON GROUP,1.0
63477,Crédit Agricole Normandie-Seine,63477,Crédit Agricole Normandie-Seine,0.9999999999999998
63495,LVMH,63495,LVMH,1.0
63533,Twenga,182285,Twenga,0.8273483274609691
63571,DIANA,18220,DIANA,0.9999999999999997
63611,Malakoff Médéric,249637,Malakoff Médéric Humanis,0.8070553349344174
63639,Bershka,85323,Bershka,0.8483466514529789
63681,Groupe Eram,251072,Groupe Eram,1.0
63800,Capgemini,8935,Capgemini,1.0000000000000002
63820,Barilla,250633,Barilla,0.9999999999999999
63823,eBusiness Information,8806,eBusiness Information,1.0000000000000004
63970,ITM Mousquetaires,250239,Les Mousquetaires,0.8119420844229918
64017,BELL,196662,BELL,1.0000000000000004
64040,Babilou,14937,Babilou,0.9999999999999999
64151,Webhelp,32138,Webhelp,0.9999999999999998
64202,Cox Automotive UK,195401,Cox Automotive,0.8862622196316475
64240,fendi,34224,fendi,1.0
64261,seinesaintdenis.fr,303212,seinesaintdenis.fr,0.9999999999999997
64303,STEF,301930,STEF,1.0
64418,Gmail,64418,Gmail,1.0
64573,SeLoger.com,104442,GROUPE SELOGER.COM,0.8897911735353862
64612,"""Jenji - les notes de frais",64612,"""Jenji - les notes de frais",1.0
64630,Kedge Business School,64630,Kedge Business School,1.0000000000000004
64665,mrx-emploi-ouest.fr,185524,mrx-emploi-ouest.fr,1.0000000000000004
64876,Quaternaire,306845,QUATERNAIRE,1.0000000000000002
64922,Oxatis,64922,Oxatis,0.9999999999999998
64952,Eilakaisla,188874,Eilakaisla,0.9999999999999998
64954,Raytheon UK,64954,Raytheon UK,0.9999999999999993
64998,Flywire,209178,Flywire,1.0000000000000002
65051,Crédit Immobilier de France,185507,Crédit Immobilier de France,1.0000000000000007
65118,Mars,251041,Mars,0.9999999999999998
65162,FINAXYS,65162,FINAXYS,0.9999999999999998
65200,Laboratoires INELDEA,204783,Laboratoires Ineldea,0.9999999999999994
65206,HH Global Ltd,190407,HH Global Ltd,1.0000000000000002
65215,Studyrama,215917,Studyrama,1.0000000000000002
65336,cegid,65336,cegid,1.0000000000000002
65352,"""Intercom",18488,"""Intercom",0.9999999999999999
65390,Arrow Electronics,65390,Arrow Electronics,0.9999999999999999
65399,Twoodo - The Future Of Teamwork,9300,Twoodo - The Future Of Teamwork,0.9999999999999993
65463,Ernst & Young,65463,Ernst & Young,0.9999999999999998
65529,2-30 Media,11848,2-30 Media,0.9999999999999999
65543,Grenoble IAE,65543,Grenoble IAE,0.9999999999999996
65626,AG2R LA MONDIALE,65626,AG2R LA MONDIALE,1.0000000000000007
65656,Amaury Sport Organisation,65656,Amaury Sport Organisation,1.0000000000000002
65756,Forever Living,186928,Forever Living,0.9999999999999998
65791,CHAUFFEUR PRIVÉ,196046,CHAUFFEUR PRIVÉ,0.9999999999999998
65793,LNA Santé,184031,LNA Santé,0.9999999999999999
65809,Beiersdorf,268543,Beiersdorf,0.9999999999999999
65816,Coutot-Roehrig,177180,Coutot Roehrig,0.9999999999999999
65871,TALISKER CONSULTING,216073,Talisker Consulting,1.0000000000000002
65872,ENERJIA,307623,ENERJIA,0.9999999999999999
65884,BOOMING SAS,194256,BOOMING SAS,1.0000000000000004
66008,Anaxago,10966,Anaxago,1.0
66050,Académie de Créteil,307627,Académie de Créteil,1.0000000000000002
66071,Aramisauto,240608,Aramisauto,0.9999999999999998
66091,Sartorius,66091,Sartorius,0.9999999999999998
66235,LSN Assurances,181642,LSN Assurances,0.9999999999999996
66236,Aquent,66236,Aquent,0.9999999999999998
66358,Daiichi Sankyo Europe GmbH,203481,Daiichi Sankyo Europe GmbH,0.9999999999999997
66368,Centreon,66368,Centreon,1.0000000000000002
66464,Boticinal,301934,Boticinal,1.0
66552,Pernod Ricard,105707,PERNOD RICARD,0.8762703935462692
66579,The Adecco Group,187330,The Adecco Group,1.0
66593,Crédit Agricole Brie Picardie,66593,Crédit Agricole Brie Picardie,0.9999999999999998
66689,France terre d'asile,306110,France terre d'asile,1.0000000000000002
66695,Inmac wstore,66695,Inmac wstore,0.9999999999999996
66731,Grand Hôpital de Charleroi,184440,Grand Hôpital de Charleroi,1.0000000000000002
66740,Harver,216173,Harver,0.9999999999999999
66780,VIAREPORT,304306,VIAREPORT,1.0000000000000002
66788,PAUL,66788,PAUL,0.9999999999999997
66844,Ambassade De Grande-Bretagne,66844,Ambassade De Grande-Bretagne,0.9999999999999997
66862,scapnor.fr,303912,Scapnor,0.8235426952433959
66888,Blue Latitude Health,201412,Blue Latitude Health,1.0000000000000004
66984,JPMorgan Chase & Co.,66984,JPMorgan Chase & Co.,1.0000000000000004
67006,MACSF,67006,MACSF,1.0
67070,SFR,67070,SFR,1.0000000000000002
67156,Mindbody,322543,MINDBODY,0.9999999999999998
67169,OREXAD,303158,Orexad,0.9999999999999998
67399,Critizr,230710,Critizr,0.9999999999999997
67494,BNP Paribas Personal Finance,67494,BNP Paribas Personal Finance,0.9999999999999996
67538,Vetoquinol,251099,Vetoquinol,0.9999999999999997
67907,Animalis,240349,animalis,0.9999999999999997
67936,THE PLACE TO COACH,204261,THE PLACE TO COACH,1.0000000000000002
67945,"""Marriott International",67945,"""Marriott International",1.0000000000000002
67949,Croix-Rouge de Belgique,201202,Croix-Rouge de Belgique,0.9999999999999998
67960,SCC,31099,SCC,0.9999999999999999
67988,Inzejob,345808,Inzejob,1.0000000000000002
68077,Start People,226500,Start People,1.0000000000000002
68120,retif,304824,retif,0.9999999999999998
68165,St Michel,68165,St Michel,1.0000000000000002
68188,Saint-Gobain,68188,Saint-Gobain,1.0000000000000004
68199,BUSINESS FRANCE,68199,BUSINESS FRANCE,1.0000000000000002
68227,SCT TELECOM,176464,Sct Telecom,0.9999999999999996
68277,Groupe SCUTUM,308559,Groupe SCUTUM,0.9999999999999993
68380,Havas Media,68380,Havas Media,1.0
68637,NOVAE AEROSPACE,305905,NOVAE AEROSPACE,0.9999999999999999
68692,Bombardier,47881,Bombardier,1.0
68806,KPMG Belgium,68806,KPMG Belgium,0.9999999999999999
68842,Toys R Us France,68842,Toys R Us France,1.0
68888,Groupe Coopératif Maisadour,268370,Groupe Coopératif Maïsadour,0.9327680253392335
68889,GROUPE INFODIS,306870,Groupe Infodis,0.9999999999999999
68891,AccorHotels,225857,AccorHotels,0.9999999999999997
68948,StaffPoint Oy,35373,StaffPoint Oy,1.0000000000000002
68962,Shropshire Council,198549,Shropshire Council,1.0000000000000002
69011,Cambria Conseil,208334,Cambria Conseil,1.0
69025,CREAgile,10068,CREAgile,0.9999999999999999
69028,sdpconsulting.fr,69028,sdpconsulting.fr,1.0000000000000004
69063,Payfit,228310,PayFit,0.9999999999999999
69115,OXAND,307443,Oxand,1.0
69168,GYS,189796,GYS,0.9999999999999997
69193,LIDL,69193,LIDL,0.9999999999999997
69203,Prime Global,227301,Prime Global,0.8533815341466282
69285,Higher Colleges of Technology,194712,Higher Colleges of Technology,1.0
69337,GUERLAIN,217450,GUERLAIN,0.9999999999999994
69348,Lunchr,10861,Lunchr,1.0000000000000002
69385,MEDIAS FRANCE,69385,MEDIAS FRANCE,1.0
69473,Crédit Agricole PCA,69473,Crédit Agricole PCA,1.0000000000000002
69660,CityMeo,204299,CityMeo,0.9999999999999999
69731,Orange Communications SA,69731,Orange Communications SA,0.9999999999999997
69786,Quizvoice,202520,Quizvoice,0.9999999999999997
69857,betc,252451,BETC,0.8798885729483438
69975,Thélem assurances,69975,Thélem assurances,1.0000000000000002
70054,Banque Palatine,70054,Banque Palatine,0.9999999999999998
70059,DomusVi,70059,DomusVi,0.9999999999999993
70065,AXA,70065,AXA,0.9999999999999996
70304,Agence Evolve,10021,Agence Evolve,0.9999999999999998
