Company_A_ID,Company_A_Name,Company_B_ID,Company_B_Name,Similarity_Score
51663,Groupe Pomona,51663,Groupe Pomona,0.9999999999999999
51697,Radley College,210264,Radley College,0.9999999999999994
51725,Université Paris-Saclay,9468,Université Paris-Saclay,0.9999999999999997
51756,StarDust,224706,StarDust,1.0
51758,Hearst Magazines Italia Spa,417476,MAGAZINE ZUM GLOBUS AG,0.3391015260172384
51767,Avanade,102645,Avanade France,0.7988534350317721
51849,STI Serv Trayvou,174465,SERV TRAYVOU INTERVERROUILLAGE,0.6477070957719078
51856,GO Sport France,41498,GO Sport France,1.0000000000000002
51900,UPS,203263,UPS,1.0
52003,adm Group Ltd,183952,adm Group Ltd,0.9999999999999997
52009,FollowAnalytics,387784,Follow Analytics,0.9999999999999997
52041,Aéroport de Paris,249844,Aéroport de Paris,0.9999999999999997
52048,Pricemoov,229823,Pricemoov,1.0000000000000002
52052,Mediatice,204785,Mediatice,0.9999999999999998
52152,L'Hôtellerie Restauration,103925,L'Hôtellerie Restauration,1.0000000000000002
52155,3li Groupe Calliope,215415,3Li,0.48519261761922206
52191,Log-On Software,283940,Horizon Software,0.6116489081727213
52211,sodiaal union,52211,sodiaal union,1.0
52222,Sussex Partnership NHS Foundation Trust,226580,Sussex Partnership NHS Foundation Trust,0.9999999999999998
52243,Centre for Addiction and Mental Health (CAMH),89110,Centre for Addiction and Mental Health,0.9108429919378683
52251,SOCOTEC France,207820,SOCOTEC France,1.0000000000000002
52260,NRJ,52260,NRJ,1.0
52265,Ÿnsect,9735,Ynsect,0.8977324018280364
52302,Algolia,9279,Algolia,0.9999999999999999
52321,Prevor,179065,Prevor,1.0
52324,AUDITOIRE,52324,AUDITOIRE,1.0
52379,Department For Education,223179,Department for Transport,0.5813469505463833
52530,PYCOGROUP,52530,PYCOGROUP,0.9999999999999999
52552,Concur,184315,Concur,1.0
52563,42 Consulting Groupe,219903,42 Consulting Groupe,0.9999999999999996
52579,Atos SE,77944,ATOS,0.758491361426103
52638,Club Med,52638,Club Med,1.0
52658,MacAnders,11804,MacAnders,0.9999999999999999
52667,KIABI,170960,KIABI,1.0
52690,Maximo SAS,309034,Maximo SAS,0.9999999999999999
52716,BALSAN,319645,BALSAN SAS,0.7888272577393585
52726,Student Loans Company,52726,Student Loans Company,1.0000000000000002
52741,Segeco Consulting,363582,Orange Consulting,0.7057746831211067
52749,Magellan Aerospace Limited,99196,Magellan Aerospace,0.8446043638246611
52751,aladom,10330,aladom,1.0
52752,Jifmar Offshore Services,305531,Jifmar Offshore Services,0.9999999999999997
52764,groupe-nasse.fr,186450,GROUPE NASSE,0.8554075573407129
52792,PARIS STORE DISTRIBUTION 巴黎士多集团,221671,Paris-Store,0.6628473141768472
52801,Vienna House,183702,Vienna House,1.0
52826,Lee Hecht Harrison,320247,LEE HECHT HARRISON,0.9999999999999997
52887,UTAC CERAM,201208,UTAC CERAM,0.9999999999999999
52902,BAE Systems AB,29992,BAE Systems,0.8855464369265091
52940,Oxford Instruments,184962,Oxford Instruments,0.9999999999999998
52993,cnamts.fr,102139,CNAMTS,0.8686000147451451
53026,ID Logistics,53026,ID Logistics,1.0000000000000002
53031,OCTO Technology,53031,OCTO Technology,1.0
53043,Meetic,53043,Meetic,1.0000000000000002
53067,Drawbotics,229557,"""Drawbotics",0.9999999999999999
53074,Magasins Bleus SAS,304388,Magasins Bleus,0.9163679957393432
53112,Securitas France,92717,Securitas France,1.0
53128,Eurelis,182416,Eurelis,1.0
53186,Sogelink,180837,Sogelink,1.0
53265,Idex,179091,Idex,1.0
53280,Infos Sitemap,238155,Fossil,0.5370356751627114
53292,Thanx,228643,"""Thanx",1.0
53340,Brandalley,19699,Brandalley,0.9999999999999999
53357,CNAM,211140,CNAM,1.0
53405,Sonovision Group,198770,Sonovision Group,0.9999999999999999
53407,Mibelle Group,196218,Mibelle Group,1.0000000000000002
53423,GALEC,173397,Galec,1.0
53494,lonlay-finance.fr,305761,lonlay-finance.fr,1.0000000000000002
53530,Groupe ÉLÉPHANT VERT,182522,Eléphant Vert,0.8944212657973519
53559,Takeaway.com,189201,Takeaway.com,1.0
53569,IHS Markit,25156,IHS Markit,1.0
53573,University of Nantes,11881,University of New Haven,0.6348456302580618
53583,DFS,215648,DFS,0.9999999999999999
53594,CITADIUM,185360,CITADIUM,0.9999999999999999
53604,Procsea SA,305133,Procsea SA,1.0000000000000002
53654,Groupe Berto,53654,Groupe Berto,1.0
53805,Pernod Ricard,53805,Pernod Ricard,1.0000000000000002
53807,MBDA,320712,MBDA,1.0000000000000002
53829,Four Seasons Hotels,53829,Four Seasons Hotels,1.0
53834,IPAG Business School,188824,IPAG Business School,0.9999999999999997
53839,Ravensburger,213454,Ravensburger,0.9999999999999999
53840,Goldman Sachs,421743,Goldman Sachs Uk,0.9266982042116705
53847,TBWA France,209453,TBWA France,1.0
53874,Grant Thornton France,179037,Grant Thornton,0.8861745415590971
53878,Auto Consultant,180072,AUTO CONSULTANT,0.9999999999999998
53993,Maranatha (Groupe),208582,Groupe Maranatha,0.8113683256125401
54015,TUNE,387224,TUNE,1.0000000000000002
54054,Randstad Sourceright,200456,randstadsourceright,1.0000000000000002
54091,VIAPOST,191780,VIAPOST,1.0000000000000002
54141,Frichti,11788,Frichti,0.9999999999999998
54172,MasterCard,89762,MasterCard,1.0
54207,Gb (Groupe),221750,FAB-Group,0.5495732961243356
54339,Sanoma Media Finland,214853,Sanoma,0.5063973406049018
54340,MAF,350148,Castorama France,0.41267350248783025
54363,Primis.,187934,Primis,1.0
54456,L'addition,89304,DDI,0.5480292017436978
54498,XL Group,190886,XL Group,0.9999999999999996
54506,Cuisines AvivA,36530,Cuisines AvivA,1.0
54534,Dentsu Aegis Network,54534,Dentsu Aegis Network,1.0
54549,Cotton Traders,189814,Cotton Traders,1.0000000000000002
54560,The Kase,103791,The KASE Worldwide,0.6029095733673281
54602,The Janssen Pharmaceutical Companies of Johnson & Johnson,357260,Johnson & Johnson,0.6774918239657115
54651,Apsys Polska,104700,APSYS,0.5861200140897111
54671,Capio,217689,Capio,0.9999999999999999
54697,Louvre Hotels Group,90026,Louvre Hotels Group,1.0000000000000002
54700,ASICS America Corporation,88968,ASICS Corporation,0.6997112568213477
54743,"""Birkbeck",223778,"""Birkbeck",0.9999999999999999
54930,BROTHER FRANCE,11137,BROTHER FRANCE,1.0000000000000002
54942,Lane4,199302,Lane 4 Management Group Limited,0.4412516239022793
54955,SKEMA Business School,54955,SKEMA Business School,0.9999999999999998
55047,Brandwidth,217543,Brandwidth,1.0000000000000002
55050,De Neuville,33923,De Neuville,1.0
55110,Worldline,214898,Worldline,1.0000000000000004
55181,Credit Foncier Immobilier,303743,Crédit Foncier Immobilier,0.920718815001133
55185,Flexico,176384,Flexico,1.0000000000000002
55223,API Restauration,55223,API Restauration,0.9999999999999998
55246,L'Assurance retraite,55246,L'Assurance retraite,1.0000000000000004
55374,Eurogroup Consulting,193733,Eurogroup Consulting,0.9999999999999997
55416,UNILAD,190552,UNILAD,1.0000000000000002
55447,Michel Creuzot,210254,Michel Creuzot,1.0
55461,Good Goût,9304,Good Goût,1.0
55467,Mydral,195894,MYDRAL,1.0
55505,HSBC,55505,HSBC,1.0
55670,CO-EFFICIENCE,301948,CO-EFFICIENCE,1.0000000000000002
55685,Alcyon,307658,Alcyon,1.0
55705,Caisse d'Epargne CEPAC,55705,Caisse d'Epargne CEPAC,0.9999999999999999
55709,Le Bon Marché Rive Gauche,77585,LE BON MARCHE,0.6952532746758492
55787,APIXIT,60605,Natixis,0.36458333108693514
55866,Gérard Bertrand,218823,Gérard Bertrand,1.0
55896,Enercoop,165002,Enercoop,0.9999999999999999
55910,wavy.fr,11294,wavy.fr,1.0
55916,Renault,55916,Renault,1.0000000000000002
55937,Allianz,55937,Allianz,1.0
55938,Oil & Gas UK,195211,Oil & Gas UK,1.0
55949,Otelo,306961,Otelo,1.0
55982,World Med Assistance,10334,World Med Assistance,1.0000000000000004
55985,Tharios,8634,Tharios,0.9999999999999998
56006,TVA Conseil,10212,TVA Conseil,1.0
56016,EUROCONTROL,89522,EUROCONTROL,0.9999999999999999
56062,"""Collaborative Solutions",187582,Collaborative Solutions,0.9999999999999993
56066,Cinaps,200866,CINAPS,1.0
56079,SanteVet,9160,SanteVet,0.9999999999999999
56103,Conserto,178820,Conserto,1.0
56111,vfd.fr,302957,VFD,0.7264982365934946
56120,Wedia SA,10432,Wedia,0.7718746684832563
56154,IPLine,306180,IPLine,1.0
56155,sephora,92113,Sephora,1.0
56234,ADECCO PME,45482,Adecco,0.6918991728625675
56286,Adenclassifieds,80010,Figaro Classifieds,0.6861838913023168
56314,Sunrise Communications AG,195632,Sunrise Communications AG,1.0
56358,Sercel,320280,SERCEL SA,0.7936425649000785
56377,Arval,213915,Arval,1.0
56482,QuiToque,56482,QuiToque,1.0
56507,Groupe ADP,302362,Groupe ADF,0.6919057926157541
56514,COHESION INTERNATIONAL Spécialiste de l'Efficience durable,223349,TN INTERNATIONAL,0.410515018854696
56570,Millesima SA,164169,Millesima Sa,1.0
56667,SEPHORA,92113,Sephora,1.0
56719,KPMG Crimsonwing,56719,KPMG Crimsonwing,1.0000000000000004
56744,Brown Brothers Harriman,56744,Brown Brothers Harriman,0.9999999999999997
56755,TRAXENS,56755,TRAXENS,0.9999999999999999
56804,OVH LTD,18711,OVH LTD,1.0000000000000002
56810,InvenSense Inc.,93422,InvenSense,0.912672906207984
56829,Getpro,9664,Getpro,1.0
56858,France Télévisions,56858,France Télévisions,1.0
56862,AppScho,213096,AppScho,1.0000000000000004
56876,Air Liquide,50304,Air Liquide,1.0000000000000002
56946,LANVIN,56946,LANVIN,0.9999999999999998
57051,Exton Consulting,195210,Exton Consulting,0.9999999999999998
57069,CCLD Recrutement,187863,CCLD Recrutement,1.0
57087,AntemetA,177781,Antemeta,1.0
57119,VIPARIS,179769,Viparis,1.0
57135,"""Intercom",18488,"""Intercom",0.9999999999999997
57142,OCEALLIANCE,177403,Ocealliance,1.0
57192,Siconet,178490,Onet,0.6343249849914215
57197,Groupe Caisse d'Epargne,15313,Groupe Caisse d'Epargne,0.9999999999999999
57207,THE COCA-COLA COMPANY,57207,THE COCA-COLA COMPANY,0.9999999999999999
57239,Companeo SA,202447,COMPANEO,0.8280806465084534
57294,Cashpad,231738,Cashpad,1.0
57316,The Adecco Group,89298,The Adecco Group,0.9999999999999999
57350,Gecina,304912,Gecina,0.9999999999999999
57365,ptc,179432,PTC,0.9999999999999999
57391,Stokomani,104956,STOKOMANI,1.0
57398,Infopro Digital,57398,Infopro Digital,1.0
57412,Bp Gas Plant,104417,SPLIO,0.26201910593311467
57423,Linedata,251849,Line Data,1.0
57437,altima,235371,altima,1.0000000000000002
57493,CetSI,177940,Cetsi,0.9999999999999998
57502,san marina,57502,san marina,0.9999999999999999
57509,Chloé,367163,Chloé,1.0
57534,RestoFlash,11291,RestoFlash,1.0
57557,North Midland Construction PLC (NM Group),211029,NORTH MIDLAND CONSTRUCTION,0.798337174639678
57575,KPMG Switzerland,57575,KPMG Switzerland,1.0
57648,Etat de Neuchâtel,195755,Etat de Neuchâtel,0.9999999999999997
57660,AIESEC Blanquerna,193913,AIESEC,0.5197269497130595
57711,SeaBird,218344,SeaBird,0.9999999999999998
57732,LumApps - The Social Intranet recommended by Google,405266,LumApps,0.39570416079262494
57738,TTEC,97301,TTEC,1.0000000000000002
57743,AXA Corporate Solutions,197670,AXA Corporate Solutions,1.0000000000000002
57837,Chronopost,94576,Chronopost,1.0000000000000002
57886,Europ Assistance France,57886,Europ Assistance France,0.9999999999999997
57903,JoJo Maman Bebe Ltd,193064,JoJo Maman Bebe Ltd,0.9999999999999998
57952,Bravo Solution,180855,Bravosolution,1.0
57962,Meteojob,302938,Meteojob,1.0
57968,StepStone GmbH,301315,StepStone GmbH,0.9999999999999997
57997,Open Classrooms,57997,Open Classrooms,0.9999999999999998
58003,Volkswagen Group France,58003,Volkswagen Group France,0.9999999999999999
58066,FMC Technologies,227099,FMC Technologies,1.0000000000000002
58067,Eversheds Sutherland Nicea,172291,Eversheds sutherland,0.8632447298022696
58070,FONCTION MEUBLE,181997,Fonction Meubles,0.9794037772342652
58096,Fédération française de golf (ffgolf),181427,Federation Francaise De Golf,0.6419975980861504
58097,Owens Corning,93800,Owens Corning,0.9999999999999999
58115,Panasonic Corporation,179602,Panasonic,0.6556184930852318
58186,ADEQUATION,374294,Adequation,1.0000000000000002
58224,Doctolib,67320,Doctolib,1.0
58314,Yoplait,26404,Yoplait,0.9999999999999999
58358,New Work human resources SA,95138,New Work human resources,0.9715239201660659
58389,Hardis Group,31848,Hardis Group,0.9999999999999998
58397,Groupe EOLEN,304513,Eolen,0.632734990649318
58435,Loro Piana,195221,Loro Piana,1.0000000000000002
58457,Stordata,186728,STORDATA,1.0
58466,Deloitte,19057,Deloitte,1.0000000000000002
58555,Cecurity.com,10097,Cecurity.com,1.0
58561,EDELVI,305662,EDELVI,1.0
58565,AKSIS,204018,AKSIS,0.9999999999999998
58656,Covage,92628,Covage,1.0000000000000002
58668,Wyplay,177446,Wyplay,1.0000000000000002
58685,Emarsys,214613,Emarsys,1.0
58706,NOCIBE,78311,NOCIBE,0.9999999999999999
58715,Diam International,175058,Diam International,0.9999999999999996
58728,REFLEXIMMO,94250,REFLEXIMMO,1.0
58737,Prison Advice And Care Trust (pact),214393,Prison Advice and Care Trust (Pact),1.0000000000000002
58746,Vizir,231650,Vizir,1.0
58765,FAUCHON,20199,FAUCHON,1.0
58809,National Bank Of Kuwait,50217,Royal Bank of Scotland,0.3527589299200187
58835,Emmaus Habitat,105565,HABITAT,0.6347676851388753
58836,Deliveroo,10347,Deliveroo,1.0000000000000002
58881,MECANIC SUD INDUSTRIE,53932,ORIL INDUSTRIE,0.4958565427626494
58899,DODIN CAMPENON BERNARD,321810,DODIN CAMPENON BERNARD,0.9999999999999999
58912,BFFT GmbH,216895,BFFT,0.6619154358037044
58913,Forrester,190048,"""Forrester Research",0.7733759684593149
58956,EXL,214062,EXL,1.0
59066,4flow,229756,Ubiflow,0.5606267808582963
59130,COMAP,203847,COMAP,1.0
59139,Lucibel,172139,Lucibel,1.0
59214,LabCorp Clinical Trials,225740,LabCorp,0.5490216908580894
59232,Mazars,50606,MAZARS,1.0000000000000002
59241,Zendesk,313651,Zendesk,1.0
59248,2Agriculture Ltd,213653,2Agriculture Ltd,1.0000000000000002
59251,Stanley Robotics,181879,Stanley Robotics,0.9999999999999999
59260,AXA Banque,59260,AXA Banque,1.0
59280,Ashford Borough Council,196427,Ashford Borough Council,1.0
59294,Pedretti,305179,Pedretti,1.0
59297,L'Oréal,20674,L'Oréal,1.0
59323,Showroomprive.com,105168,SHOWROOMPRIVE.COM,0.9999999999999999
59325,MainFirst Group,104285,MainFirst Bank AG,0.5665726997382922
59344,DELANE SI,305698,Delane SI,0.9999999999999998
59356,Eudonet,24966,Eudonet,1.0000000000000002
59365,Giesecke+Devrient Mobile Security,200466,Giesecke & Devrient,0.7699264732031836
59373,Exalog,306295,Exalog,1.0000000000000002
59381,FYM Action SAS,207111,FYM Action,0.8752989600810505
59430,Nokia,71782,Nokia,1.0
59444,Autograf,11737,Autograf,1.0000000000000002
59448,Agence PROvidence,95516,Agence Providence,1.0
59478,TO DO TODAY,10640,TO DO TODAY SA,0.921432743427976
59509,Aaa Canada,226156,AAA Canada,1.0
59512,Kapsch,218363,Kapsch,1.0000000000000002
59520,ATS Ingénierie / EMIGE,223967,ATS Ingénierie / EMIGE,0.9999999999999998
59538,Métropole de Lyon,196754,Métropole de Lyon,0.9999999999999997
59552,Office DEPOT France,95344,Office Depot France,0.9999999999999998
59557,The Fork,218908,The Fork,1.0
59604,Onepark,9360,Onepark,0.9999999999999998
59645,Il Cosmetics,178268,IL Cosmetics,1.0000000000000004
59651,Clémentine,189894,CLEMENTINE,0.5703215536058243
59676,Aspen Pharma Group,203186,aspen Pharma,0.879589966779513
59696,QUIBLIER CONSEIL,315844,QUIBLIER CONSEIL,1.0
59854,Hays,43615,Hays,1.0
59895,DEGRENNE,29208,Degrenne,1.0000000000000002
59926,POCLAIN HYDRAULICS,176342,POCLAIN HYDRAULICS,0.9999999999999997
59940,MSD France,181740,MSD FRANCE,1.0000000000000004
59983,Aston University,194277,Aston University,0.9999999999999998
59991,Mutuaide Assistance,317779,MUTUAIDE ASSISTANCE,1.0000000000000002
60050,BNP Paribas,35212,BNP Paribas,0.9999999999999999
60139,Maison Landemaine,308328,Maison Landemaine,0.9999999999999997
60150,zettafox,11587,zettafox,0.9999999999999999
60195,Eurotunnel,174765,Euro Tunnel,1.0000000000000002
60258,mairie-aubervilliers.fr,309021,Mairie d'Aubervilliers,0.7959191167873872
60268,Uneo,60268,Uneo,0.9999999999999998
60276,ARMATIS CENTRE,60276,ARMATIS CENTRE,1.0
60311,University of Birmingham,221605,University of Birmingham,0.9999999999999993
60344,MetaPack Group,226816,MetaPack Ltd,0.5902988832270761
60417,"""Marriott International",10249,"""Marriott International",0.9999999999999998
60420,The Linde Group,175082,Linde,0.5432281796560505
60471,Keyrus,60471,Keyrus,1.0000000000000004
60498,Jefferies,89914,Jefferies & Company,0.7569991932055536
60505,LDLC,206943,LDLC,1.0000000000000002
60520,Bocage,368742,BOCAGE,0.9999999999999998
60561,iDTGV,226994,iDTGV,1.0000000000000002
60563,Cetim,224918,Cetim,1.0
60605,Natixis,60605,Natixis,0.9999999999999998
60650,Belgacom Skynet SA,265257,BELGACOM,0.601508273248384
60665,BoConcept A/S,193431,BoConcept,0.876091395769263
60687,ADventori,172421,ADventori,1.0
60708,CTN FRANCE,190925,CTN France,1.0
60752,FORSTAFF,190614,FORSTAFF,0.9999999999999998
60791,Corsair Memory,98477,Corsair,0.6277139562160485
60830,Scrapinghub,220289,Scrapinghub,1.0
60843,ForgeRock,189521,ForgeRock,0.9999999999999999
60866,Groupe NICOLLIN,60866,Groupe NICOLLIN,0.9999999999999998
60876,Jardine Motors Group trading as Lancaster,223837,Jardine Motors Group,0.6966606654215316
60883,Vossloh Cogifer,321790,VOSSLOH COGIFER,0.9999999999999998
60960,Marmiton,9276,Marmiton,0.9999999999999999
60969,SoftFluent,60969,SoftFluent,0.9999999999999998
60973,Bolloré,60973,Bolloré,1.0
61024,Christies Inc.,191847,Christies,0.8569553645669568
61058,MCS Groupe,206785,MCS GROUPE,0.9999999999999999
61112,Karavel,315713,Karavel,1.0000000000000004
61135,Beckers Group,227576,Beckers,0.7785255933000929
61137,DIMOTRANS Group,180331,Dimotrans,0.805094247575207
61173,GB&SMITH,182244,GB & SMITH,0.9999999999999999
61253,GROUPE STUDIEL,92009,GROUPE STUDIEL,0.9999999999999999
61283,NXP Semiconductors,61283,NXP Semiconductors,0.9999999999999997
61367,Veolia Propreté SA,175937,Veolia Proprete,0.8885651066048491
61374,KPMG Finland,13474,KPMG Finland,1.0000000000000002
61402,Hotel Lancaster - Paris Champs Elysees,303760,HÔTEL LANCASTER,0.47344591585546736
61460,France Diplomacy,61460,France Diplomacy,1.0
61486,EFINOR,308395,Efinor -,1.0000000000000002
61549,Racing 92,8945,Racing 92,1.0
61564,O2 Lille Centre,42594,Lenôtre,0.3816666151491297
61575,Hasbro,192321,Hasbro,0.9999999999999999
61576,Banyan Tree Tamouda Bay Morocco,205685,Banyan Tree Hotels & Resorts,0.3586464030789506
61598,CNPP,302373,CNPP,1.0
61599,DEVRED 1902,367219,DEVRED 1902,0.9999999999999999
61608,NellArmonia,61608,NellArmonia,1.0000000000000002
61647,Figaro Medias,58825,FIGAROMEDIAS,0.9999999999999999
61692,Bureau Vallee,412067,BUREAU VALLEE,0.9999999999999999
61701,Asiance,209736,Asiance,0.9999999999999999
61736,Précontact,98044,Phoenix Contact,0.4149174134972337
61749,Saint Maclou,237867,Saint Maclou,0.9999999999999999
61774,Eiffage,9412,Eiffage,0.9999999999999999
61777,De Graët Consulting Inc.,206883,De Graët Consulting Inc.,0.9999999999999998
61792,Eilakaisla,92467,Eilakaisla�,1.0
61849,Magellan Consulting,11817,Magellan Consulting,1.0
61861,ATECNA,61861,ATECNA,1.0
61906,Scania,198301,Scania,1.0
61928,GreenFlex,179146,Greenflex,0.9999999999999998
61939,Manuvo,11686,Manuvo,0.9999999999999999
61988,OVH LTD,18711,OVH LTD,1.0000000000000002
61994,Global Student Accommodation UK Ltd,186954,Global Student Accommodation UK Ltd,0.9999999999999997
61999,SPIE ICS,235324,SPIE,0.5987370229102272
62030,"""Pivotal",62030,"""Pivotal",0.9999999999999999
62071,GMP ATIM Technologies,218364,GMP ATIM Technologies,1.0
62084,Agence Vitae Conseil,180757,Agence Vitae Conseil,1.0
62149,Theodo UK,10525,Theodo,0.8105442519483063
62172,TWIN SOLUTIONS,9308,TWIN SOLUTIONS,1.0
62193,VitalAire,320596,VITALAIRE (GROUPE AIR LIQUIDE),0.6003521573814831
62194,Axys Consultants,53006,AXYS CONSULTANTS,0.9999999999999998
62242,euralis.com,250740,euralis.com,1.0000000000000002
62283,DYNACITE,301763,Dynacité,0.9592376238908933
62315,KPConsulting,39033,BI Consulting,0.6720328337985004
62334,YVON MAU,223951,YVON MAU,0.9999999999999999
62340,CNP Assurances,105072,CNP ASSURANCES,1.0000000000000002
62360,ISOR,177302,ISOR,1.0000000000000002
62389,Groupe Pizzorno Environnement SA,204223,Groupe Pizzorno Environnement SA,1.0
62419,CREDIT SUISSE GROUP,179193,Credit Suisse,0.856247704183736
62445,AppLearn,213658,AppLearn,1.0
62476,Stephenson Harwood,225275,Stephenson Harwood LLP,0.888887400254871
62478,FUJITSU,176999,Fujitsu,0.9999999999999999
62491,BDC,320929,BDC,0.9999999999999998
62495,Connective,205474,Connective,1.0
62570,Porsche,246207,Porsche,1.0
62593,Sculpteo,301950,Sculpteo,1.0000000000000002
62604,GRUEL FAYER,93858,GRUEL FAYER,1.0000000000000002
62610,"""DIAGEO NORTH AMERICA ",62610,"""DIAGEO NORTH AMERICA ",1.0000000000000002
62620,Shiseido,62620,Shiseido,1.0
62636,Toys R Us,21793,Toys R Us,1.0
62640,CEETRUS,62640,CEETRUS,0.9999999999999999
62740,Bilendi SA,62740,Bilendi SA,0.9999999999999998
62784,Groupe Moving,187454,Groupe Moving,0.9999999999999997
62803,MC2I,11028,RS2i,0.19941439473550496
62808,YKK,222297,YKK FRANCE,0.6898862630941455
62842,CarBoat Media,305102,Car & Boat Media,1.0
62863,La Vie Claire,216842,La Vie Claire,1.0
62866,Lacroix Signalisation,228017,LACROIX Sofrel,0.5091682215647579
62895,MOZAIK RH,62895,MOZAIK RH,1.0
63051,SCOR Investment Partners SE,9568,IK Investment Partners,0.7830626636888675
63088,Althays (Groupe),308405,Groupe Althays,0.8067110412141412
63111,Groupe Moniteur S.A.,173883,Groupe moniteur,0.903135090763718
63118,nielsen,100735,Nielsen,1.0000000000000002
63141,EuroWin Consulting Group,185056,Eurowin Consulting Group,0.9999999999999999
63150,Sudpresse,196741,Sudpresse,0.9999999999999999
63195,CPME Paris,11644,CPME Paris,0.9999999999999999
63223,Crédit Mutuel Nord Europe,37345,Crédit Mutuel Nord Europe,0.9999999999999998
63277,ManoMano,24509,ManoMano,1.0
63300,SOGEC Groupe,303195,SOGEC Groupe,0.9999999999999999
63346,Westcon Group,194358,WESTCON GROUP,1.0
63445,Kbane,176951,KBANE,1.0
63448,Bredin Prat,196288,BREDIN PRAT,0.9999999999999996
63454,Mole Valley Farmers,194755,Mole Valley Farmers,1.0000000000000002
63477,Crédit Agricole Normandie-Seine,63477,Crédit Agricole Normandie-Seine,1.0000000000000002
63493,Menway,31465,Menway,0.9999999999999998
63495,LVMH,63495,LVMH,1.0000000000000002
63533,Twenga,182285,Twenga,0.9999999999999999
63552,Iveco,102492,IVECO,1.0
63571,DIANA,18220,DIANA,1.0000000000000002
63593,BKL,226925,NBK,0.5274723530893143
63611,Malakoff Médéric,101864,Malakoff-Médéric,1.0
63612,intys Consulting,176636,Intys Consulting,0.9999999999999998
63639,Bershka,85323,Bershka,0.9999999999999999
63677,Alfred Dunhill,100097,Alfred Dunhill UK,0.9127627519823112
63681,Groupe Eram,87968,Groupe ERAM,0.9999999999999998
63720,ANOVO,181982,Anovo,1.0
63800,Capgemini,8935,Capgemini,1.0000000000000002
63820,Barilla,250633,Barilla,0.9999999999999999
63823,eBusiness Information,8806,eBusiness Information,0.9999999999999998
63829,Mr Green Online Gaming,190246,Mr Green,0.5903909598418765
63834,VINCI Construction Terrassement,72603,Vinci Construction,0.7530959682818823
63867,Chimirec,181351,Chimirec,0.9999999999999999
63890,ANFH,180460,ANFH,1.0000000000000002
63913,AGATHA PARIS,368366,AGATHA,0.7544706992760538
63970,ITM Mousquetaires,309954,LES MOUSQUETAIRES - ITM E,0.755479701453166
64017,BELL,196662,BELL,1.0000000000000002
64034,Compellia,175053,Compellia,1.0
64040,Babilou,12732,Babilou,1.0
64151,Webhelp,32138,Webhelp,0.9999999999999998
64181,Grupo Restalia,214104,Grupo Restalia,1.0
64202,Cox Automotive UK,195401,Cox Automotive,0.8906846694759567
64240,fendi,34224,fendi,1.0
64261,seinesaintdenis.fr,303212,seinesaintdenis.fr,1.0
64303,STEF,301930,STEF,1.0
64329,Transgourmet,176300,Transgourmet,1.0
64406,IRT SystemX,179954,Irt systemx,0.9999999999999999
64410,Credit Du Nord,98307,Crédit Du Nord,0.8426124731653021
64418,Gmail,64418,Gmail,0.9999999999999999
64429,United Biscuits,227754,UNITED BISCUITS FRANCE,0.8886328089966306
64454,Crédit Agricole Mutuel Pyrénées Gascogne,384066,Crédit Agricole | Pyrénées Gascogne,0.8278524893671536
64573,SeLoger.com,369480,Groupe Se Loger (Seloger.Com),0.8660757191940341
64612,"""Jenji - les notes de frais",64612,"""Jenji - les notes de frais",0.9999999999999994
64630,Kedge Business School,64630,Kedge Business School,0.9999999999999998
64633,Decision Performance Conseil,206878,Decision Performance Conseil,1.0000000000000002
64665,mrx-emploi-ouest.fr,185524,mrx-emploi-ouest.fr,0.9999999999999998
64724,Polylogis,262816,Polylogis,1.0
64779,Seelk - The Road to Marketplaces,308719,Seelk,0.39791846921514334
64791,OTCex,220708,OTCex LLC,0.7609266220798218
64842,Chullanka,306300,Chullanka,1.0
64876,Quaternaire,306845,QUATERNAIRE,0.9999999999999998
64916,Cartus Corporation,53165,STERIS Corporation,0.6378987915571286
64922,Oxatis,64922,Oxatis,1.0
64952,Eilakaisla,92467,Eilakaisla�,1.0
64954,Raytheon UK,64954,Raytheon UK,0.9999999999999999
64998,Flywire,209178,Flywire,1.0
65051,Crédit Immobilier de France,23584,Crédit Immobilier de France,0.9999999999999996
65056,Egis,93187,Egis Rail,0.5779419362486629
65070,Ticketmaster France - Ticketnet,181428,Ticketnet,0.79985091500211
65118,Mars,206003,"""Mars",1.0
65162,FINAXYS,65162,FINAXYS,1.0
65176,Yahoo! Inc.,196923,Yahoo! Inc.,0.9999999999999999
65200,Laboratoires INELDEA,204783,Laboratoires Ineldea,0.9999999999999996
65206,HH Global Ltd,190407,HH Global Ltd,1.0000000000000002
65215,Studyrama,79693,Studyrama,1.0
65220,Région Pays de la Loire,251068,Région Pays de la Loire,0.9999999999999997
65243,Centre for International Development and Training (CIDT),196310,"""Development Dimensions International",0.49869818732986754
65298,Neoxia,174601,Neoxia,1.0000000000000002
65336,cegid,36493,Cegid,0.9999999999999999
65352,"""Intercom",18488,"""Intercom",0.9999999999999997
65390,Arrow Electronics,65390,Arrow Electronics,0.9999999999999999
65399,Twoodo - The Future Of Teamwork,9300,Twoodo - The Future Of Teamwork,1.0
65403,Weidmuller UK,208683,Weidmüller Germany,0.470629432109331
65459,Easy Cash S.A.S,319530,EASY CASH SAS,1.0
65463,Ernst & Young,65463,Ernst & Young,1.0000000000000002
